-8.975000000000000000e+01,-8.816666666666667140e+01,-8.242857142857143060e+01,-9.183333333333332860e+01
-7.675000000000000000e+01,-7.187500000000000000e+01,-8.600000000000000000e+01,-9.000000000000000000e+01
-8.433333333333332860e+01,-7.809999999999999432e+01,-7.237500000000000000e+01,-7.500000000000000000e+01
-8.337500000000000000e+01,-8.128571428571429180e+01,-7.966666666666667140e+01,-8.436363636363635976e+01
