-98, 526.2401080131531
-92, 527.0908045768738
-97, 529.0696613788605
-95, 529.6357309818268
-100, 534.7256240844727
-98, 535.0082242488861
-99, 536.1390233039856
-95, 536.4192283153534
-96, 536.7053380012512
-88, 536.9854249954224
-97, 538.1180748939514
-94, 538.4033124446869
-83, 540.9519815444946
-96, 541.5149831771851
-100, 542.6502795219421
-84, 545.1948425769806
-82, 545.4775664806366
-98, 548.5846631526947
-82, 548.8660566806793
-95, 549.4332790374756
-90, 550.2816195487976
-93, 553.3996431827545
-84, 553.6819410324097
-92, 553.9617729187012
-90, 555.3769247531891
-95, 555.6631009578705
-82, 555.9458644390106
-98, 557.08300948143
-83, 557.9336841106415
-92, 559.0656554698944
-92, 559.3476617336273
-93, 560.199399471283
-84, 561.0485169887543
-95, 562.4634788036346
-96, 562.746844291687
-94, 563.0318160057068
-90, 563.3120996952057
-98, 564.7254772186279
-94, 565.0110535621643
-82, 565.580924987793
-87, 566.4259979724884
-88, 567.5588006973267
-93, 568.405778169632
-91, 568.9674165248871
-92, 569.8117244243622
-95, 570.0937514305115
-87, 570.3761293888092
-88, 570.9439496994019
-92, 571.7955627441406
-94, 572.078601360321
-91, 572.6428096294403
-89, 572.924533367157
-92, 573.2070169448853
-93, 574.0546824932098
-93, 574.3346140384674
-96, 574.6166956424713
-94, 574.8983631134033
-93, 575.1829051971436
-94, 575.464480638504
-96, 576.0331439971924
-89, 576.3131914138794
-96, 576.8782999515533
-95, 577.1605939865112
-91, 577.4472489356995
-90, 577.7258622646332
-90, 579.9933097362518
-91, 580.2783453464508
-91, 580.5642540454865
-93, 581.6923773288727
-81, 582.2566046714783
-93, 582.8227279186249
