-82, 814.6244678497314
-82, 814.9164478778839
-81, 815.1916327476501
-80, 815.4767501354218
-79, 815.756644487381
-79, 816.0409529209137
-78, 816.6046555042267
-80, 816.888149023056
-81, 817.1678893566132
-81, 817.4538595676422
-81, 818.0197050571442
-85, 818.5859222412109
-88, 819.9972841739655
-88, 820.2788813114166
-89, 820.8465633392334
-97, 821.6902775764465
-83, 821.9759285449982
-82, 822.2580873966217
-81, 822.54243516922
-69, 822.8263320922852
-82, 823.1089010238647
-83, 823.3907880783081
-81, 823.9583766460419
-82, 824.24005651474
-85, 824.5211033821106
-70, 824.8049170970917
-86, 825.0889348983765
-90, 825.6559422016144
-77, 825.9382989406586
-86, 826.2211925983429
-82, 827.3473575115204
-87, 827.6297233104706
-80, 827.914208650589
-82, 828.4774458408356
-80, 829.0434000492096
-81, 829.3295843601227
-82, 829.8928084373474
-83, 830.4613330364227
-91, 830.7472264766693
-86, 831.3134210109711
-84, 831.5944995880127
-82, 832.4466662406921
-87, 832.7282757759094
-71, 833.2932822704315
-75, 833.8591578006744
-87, 834.7080361843109
-76, 835.267787694931
-88, 835.8364918231964
-91, 836.4014699459076
-87, 836.9670820236206
-80, 837.5343918800354
-93, 838.3837606906891
-89, 838.6706714630127
-84, 839.5181872844696
-93, 839.8039999008179
-87, 840.0880596637726
-87, 840.3738703727722
-78, 841.4969747066498
-87, 842.3464858531952
-88, 842.9137990474701
-90, 843.2003905773163
-88, 843.4828402996063
-92, 843.7640469074249
-77, 845.1769418716431
-90, 845.7383799552917
-96, 846.5850954055786
-85, 846.8650841712952
-83, 847.4325518608093
-88, 847.7144651412964
-82, 848.2818257808685
-85, 848.5676319599152
-86, 848.8477473258972
-94, 849.4126029014587
-92, 850.8317868709564
-82, 851.1150360107422
-86, 851.394953250885
-90, 851.679315328598
-77, 852.2484295368195
-94, 853.0973925590515
-85, 853.3774697780609
-86, 853.6592829227448
-87, 853.9449486732483
-84, 854.2293367385864
-87, 854.7919888496399
-86, 855.0803854465485
-84, 855.3614084720612
-98, 855.6438553333282
-98, 855.9234473705292
-93, 857.0601735115051
-86, 857.624614238739
-86, 857.9058511257172
-86, 858.1878650188446
-86, 858.7550354003906
-84, 859.0371880531311
-83, 859.603182554245
-84, 860.1649739742279
-86, 860.4484345912933
-93, 861.8570988178253
-77, 862.143452167511
-79, 862.4231250286102
-86, 862.7043554782867
-80, 862.9864180088043
-84, 863.2694926261902
-72, 863.5541520118713
-89, 863.8359713554382
-89, 864.1212346553802
-90, 864.40291929245
-92, 864.6867105960846
-75, 864.9717209339142
-85, 865.5374355316162
-88, 865.8194818496704
-86, 866.1035442352295
-84, 866.6658709049225
-84, 866.948976278305
-88, 867.7955551147461
-86, 868.077787399292
-87, 868.3621335029602
-84, 868.6417047977448
-83, 868.9273099899292
-73, 869.2091410160065
-87, 869.7725615501404
-84, 870.0597803592682
-88, 870.3416795730591
-83, 870.9050328731537
-86, 871.1908376216888
-86, 871.4693539142609
-85, 871.753940820694
