-94, 9.880392074584961
-99, 12.717942237854004
-96, 23.751198291778564
-102, 33.944111585617065
-82, 35.36653661727905
-82, 36.78884482383728
-96, 37.63391590118408
-95, 38.48982334136963
-95, 38.77145957946777
-97, 39.90100932121277
-96, 40.46779918670654
-86, 43.299909353256226
-91, 43.580511808395386
-98, 44.42732095718384
-97, 44.71073341369629
-98, 46.12583875656128
-106, 46.40782618522644
-97, 48.38873529434204
-97, 50.37123942375183
-96, 50.9388964176178
-96, 51.79107689857483
-95, 52.071948528289795
-85, 52.35443592071533
-94, 52.639647483825684
-90, 53.20883250236511
-88, 53.77224636077881
-90, 54.33761930465698
-96, 54.617329597473145
-95, 54.9025342464447
-97, 57.72608494758606
-95, 60.56053018569946
-98, 60.84295582771301
-94, 62.5373797416687
-95, 64.52339458465576
-89, 64.80622601509094
-102, 65.65249562263489
