-89, 997.2181310653687
-89, 997.7852580547333
-95, 998.0749366283417
-78, 998.3575539588928
-94, 998.6392803192139
-81, 998.9209668636322
-91, 999.2049825191498
-79, 999.4888880252838
-79, 999.7689509391785
-78, 1.17820405960083
-92, 1.4616200923919678
-94, 2.876234292984009
-90, 3.726839065551758
-95, 4.85968279838562
-87, 5.1407129764556885
-91, 5.422048807144165
-87, 5.704249620437622
-80, 6.267996788024902
-89, 6.551471710205078
-77, 7.118192672729492
-88, 7.4020702838897705
-87, 7.686610460281372
-93, 8.820276975631714
-93, 9.386509418487549
-89, 9.668071031570435
-89, 10.235031366348267
-91, 10.519365310668945
-90, 10.803723096847534
-93, 11.088181734085083
-88, 11.651188850402832
-94, 11.937671184539795
-80, 12.220208168029785
-93, 12.506300926208496
-74, 12.786263227462769
-94, 13.921517372131348
-89, 14.20122480392456
-95, 14.48764443397522
-88, 14.774425268173218
-96, 15.055994272232056
-91, 15.336003303527832
-82, 15.617795944213867
-89, 15.903276443481445
-97, 16.187731742858887
-93, 16.75878643989563
-89, 17.043299436569214
-92, 17.324780464172363
-83, 17.8941867351532
-95, 18.175976276397705
-78, 18.457170009613037
-78, 18.73859739303589
-91, 19.584946155548096
-87, 19.86848020553589
-74, 20.43812918663025
-91, 20.714245557785034
-88, 21.283258199691772
-78, 21.57649827003479
-94, 22.134121656417847
-89, 22.699596405029297
-89, 22.98446822166443
-91, 23.548261642456055
-87, 23.82897138595581
-92, 24.113890647888184
-88, 24.395397186279297
-79, 25.52489185333252
-91, 25.8100426197052
-87, 26.37521719932556
-93, 26.665382862091064
-88, 26.943849086761475
-91, 27.227030515670776
-91, 28.080220937728882
-70, 28.36562466621399
-77, 28.64216637611389
-87, 28.921984672546387
-91, 29.489843130111694
-92, 30.05735445022583
-85, 30.33769416809082
-78, 30.626039028167725
-89, 31.184934854507446
-90, 31.468695878982544
-90, 32.03312158584595
-86, 32.31429362297058
-89, 32.881765365600586
-90, 33.16717600822449
-89, 33.73633098602295
-80, 34.02282238006592
-75, 34.299057722091675
-91, 34.58477473258972
-87, 34.864118576049805
-93, 35.147244930267334
-91, 35.99693059921265
-90, 36.56474447250366
-79, 37.12952256202698
-88, 37.41257834434509
-78, 38.54351043701172
-90, 38.826273918151855
-94, 39.1112802028656
-81, 39.39114809036255
-77, 39.67452144622803
-91, 39.958640575408936
-91, 40.52444314956665
-88, 41.65138506889343
-91, 41.93496513366699
-86, 42.21592617034912
-89, 42.497764110565186
-77, 43.062599897384644
-88, 44.193055629730225
-89, 44.47461915016174
-90, 45.04088592529297
-93, 45.324777126312256
-79, 45.89080834388733
-89, 46.73393416404724
-74, 47.01775360107422
-89, 47.30161929130554
-76, 47.58456611633301
-91, 47.87107872962952
-87, 48.15160608291626
-77, 49.002100467681885
-91, 49.28416109085083
-86, 49.5646185874939
-90, 50.411139249801636
-94, 50.694356203079224
-89, 50.97544598579407
-94, 51.26062536239624
-89, 51.54069662094116
-86, 52.95446038246155
-91, 53.24069547653198
-74, 53.52295470237732
-90, 53.80563402175903
-91, 54.65342116355896
-85, 54.93415975570679
